Sserial	WtFactor	RSex	RAgeCat	eq_inc_quintiles	RClassGp	HEdQual3	Married	ChildHh	skipmeal	paptype	SMNews	PartyId2	Politics	SocTrust	Spend1	Dole	TaxSpend	MuchPov	Poverty1	Poverty2	NatFrEst	incdiffs	welfare2	leftrigh	libauth
312628	.779151553406166	2	4	5	1	2	1	2	1	0	2	1	2	-1	-1	2	3	2	2	2	10	2	3	4	4.16666666666667
312629	1.24237483587876	2	2	2	5	2	1	1	1	0	2	4	4	-1	-1	3	2	2	2	2	20	1	3.25	2	2.83333333333333
312630	1.10917095683245	1	5	-1	1	2	1	2	1	0	8	1	2	-1	-1	2	2	1	2	2	90	1	3.75	3.8	3.33333333333333
312631	.958145277946643	2	3	4	1	1	1	1	-1	0	4	2	1	2	3	1	3	2	2	1	20	-1	2.125	2.6	4
312632	.74038100664088	1	7	-1	3	4	1	2	4	1	8	1	2	-1	-1	2	1	1	1	2	30	9	9	9	9
312633	.534186186150115	2	6	-1	2	3	2	2	1	1	2	5	5	-1	-1	2	2	2	2	8	90	1	3	2.8	5
312634	.714176593012526	2	2	5	2	1	4	2	1	0	2	2	3	-1	-1	1	3	1	2	2	30	2	3.375	3.8	3.33333333333333
312635	1.13340790249887	2	4	3	5	4	1	1	1	0	3	1	5	-1	-1	2	3	1	2	1	998	1	2.625	2.4	4
312636	1.24337831685228	2	7	4	1	1	1	2	-1	2	8	3	1	1	7	1	3	2	2	1	30	-1	-1	-1	-1
312637	1.1109747009031	2	3	1	5	4	1	1	-1	0	1	5	3	2	1	2	2	1	2	1	80	-1	-1	-1	-1
312638	2.0455588809565	1	6	-1	1	1	1	1	-1	0	8	2	1	1	3	3	3	2	8	8	998	-1	1	1.4	2.66666666666667
312639	1.04848569836341	2	3	2	2	2	1	1	1	2	8	2	3	-1	-1	8	2	2	2	2	5	1	2.75	2.6	2.83333333333333
312640	.454152614240669	2	7	1	2	4	2	2	1	1	8	1	3	-1	-1	3	2	1	2	2	998	9	3	2.4	4.16666666666667
312641	.53272558856659	2	3	5	1	1	4	2	-1	2	1	3	1	2	1	1	3	2	2	1	9	-1	-1	-1	-1
312642	1.96864412865441	2	2	5	1	1	4	2	1	0	2	2	2	-1	-1	1	3	2	2	1	10	2	1.875	1.6	1.5
312643	.806612357846889	2	3	1	4	2	2	1	-1	0	4	2	5	2	7	1	3	2	2	2	35	-1	2.125	2.2	4.66666666666667
312644	3.06652932386061	1	1	3	5	2	4	2	-1	0	1	2	2	-1	-1	6	3	2	2	1	50	-1	-1	-1	-1
312645	.431202591512809	2	4	-1	1	1	4	2	-1	0	7	3	2	2	4	1	3	2	2	1	10	-1	2.375	2.2	3
312646	3.18187129102309	1	4	1	5	2	4	2	4	0	8	5	5	-1	-1	7	2	2	2	2	70	8	2.625	2	4.16666666666667
312647	1.07664509515715	1	7	2	5	4	1	2	-1	0	8	4	3	-1	-1	2	3	1	2	2	10	-1	-1	-1	-1
312648	1.07717291774362	2	2	5	1	1	1	2	-1	0	1	8	2	2	2	8	2	1	2	2	50	-1	3.125	3.6	3.16666666666667
312649	.917738110327781	1	7	3	1	2	1	2	1	0	8	3	3	-1	-1	8	4	2	2	1	50	1	2.75	2.4	3.66666666666667
312650	1.37186442614801	2	3	1	5	4	1	1	-1	0	1	2	3	1	1	3	2	1	2	2	30	-1	3.25	2.6	3.5
312651	.939198486688083	2	3	-1	2	4	1	1	-1	0	2	8	5	1	1	2	2	1	2	2	20	-1	3.5	3	2.83333333333333
312652	1.64844581007991	2	5	-1	1	2	1	1	-1	0	2	4	3	-1	-1	2	3	2	1	1	65	-1	-1	-1	-1
312653	.398180119242403	1	7	1	5	8	2	2	7	1	8	4	3	-1	-1	1	3	2	2	1	50	1	9	9	9
312654	.733620983760971	1	7	4	1	3	1	2	-1	1	8	1	2	2	6	2	2	2	2	2	65	-1	3	3	3.83333333333333
312655	.854519179831868	2	6	-1	1	1	1	2	-1	0	8	6	2	2	2	1	3	2	2	1	5	-1	2	1	3.5
312656	.589381100825162	2	7	5	2	4	4	2	1	1	8	3	1	-1	-1	2	2	2	1	1	90	2	3.125	2.4	3.83333333333333
312657	1.80010778094787	2	5	4	1	2	1	1	1	0	4	8	3	-1	-1	1	3	2	2	2	10	2	2.5	3.4	2.5
312658	.516272975349802	1	5	1	1	3	2	2	-1	0	8	4	4	-1	-1	2	3	2	1	1	50	-1	-1	-1	-1
312659	1.43777747684813	1	4	-1	3	3	1	2	-1	0	2	5	3	-1	-1	3	3	1	2	1	50	-1	-1	-1	-1
312660	1.41465798227811	2	3	2	1	3	1	1	-1	2	8	1	2	2	7	8	2	1	2	1	33	-1	3.25	2.8	2.83333333333333
312661	1.17289224587435	1	3	5	2	1	1	1	1	0	8	3	2	-1	-1	1	3	2	2	1	5	1	1.75	2.2	2.66666666666667
312662	.474520200068037	2	7	4	4	3	4	2	1	1	2	4	3	-1	-1	2	3	1	2	1	75	1	3.5	2.2	4.33333333333333
312663	.456227933539061	1	4	4	5	4	2	2	1	0	5	2	2	-1	-1	1	3	2	2	1	50	2	2	1.6	3.33333333333333
312664	1.80516474160647	1	3	-1	5	2	1	1	-1	0	2	4	2	-1	-1	2	2	1	2	2	80	-1	-1	-1	-1
312665	1.12696772527294	2	7	-1	1	1	1	2	1	2	8	3	2	-1	-1	2	3	2	1	2	60	1	1.875	2.2	2.66666666666667
312666	1.08200305066307	2	7	-1	1	4	1	2	1	2	8	4	2	-1	-1	3	2	1	2	2	10	3	2.375	4	3.66666666666667
312667	.908949926069089	2	7	1	2	4	1	2	1	1	8	1	2	-1	-1	2	2	1	2	2	75	2	3.625	3.6	4.16666666666667
312668	.966845450570308	1	3	-1	3	2	1	1	8	0	8	2	2	-1	-1	3	1	2	2	1	10	2	2.875	2.8	3.16666666666667
312669	.822156609406388	2	3	2	2	1	1	1	8	0	4	2	4	-1	-1	2	1	2	8	1	40	1	2.375	1.6	3.66666666666667
312670	1.17624014913707	1	4	1	5	3	1	1	1	0	3	5	4	-1	-1	1	2	2	1	1	10	3	2.875	2.6	3.83333333333333
312671	.563083731087903	1	5	1	5	4	2	2	-1	0	4	2	4	2	8	1	2	2	2	2	10	-1	-1	-1	-1
312672	1.0706348399349	2	2	5	5	2	1	1	-1	0	8	8	3	2	3	2	2	1	2	2	75	-1	3.625	3	3.5
312673	.458458602026103	2	2	2	1	1	4	2	1	0	2	2	3	-1	-1	1	3	2	1	1	1	1	1.25	1.2	1.83333333333333
312674	.803368164923767	1	7	3	5	4	1	2	-1	1	8	1	4	2	3	1	3	1	1	2	20	-1	2.875	1.2	4.33333333333333
312675	1.16902863398618	2	4	-1	5	4	2	1	-1	0	2	5	5	-1	-1	2	2	1	2	2	20	-1	-1	-1	-1
312676	.591999323355344	2	7	3	5	4	2	2	-1	1	8	4	4	-1	-1	1	3	2	1	1	50	-1	-1	-1	-1
312677	.881944816702136	1	5	4	5	4	4	2	1	0	8	2	3	-1	-1	1	1	2	1	1	60	1	2.25	1	3
312678	1.96398000644541	1	1	3	5	8	1	2	2	0	2	5	3	-1	-1	3	4	1	1	1	30	2	2.75	2.4	2.66666666666667
312679	.706428107998505	1	4	1	5	2	2	2	-1	0	1	5	5	-1	-1	1	3	2	2	2	90	-1	-1	-1	-1
312680	1.18018658096269	2	2	1	5	1	1	1	1	0	2	2	4	-1	-1	2	2	1	2	1	20	1	3.125	1.8	3.66666666666667
312681	1.31044627303842	1	2	-1	1	1	1	1	-1	0	1	3	2	1	3	1	3	2	2	1	2	-1	1.875	2	2.66666666666667
312682	.825802788055782	1	7	1	1	1	1	2	1	0	8	2	3	-1	-1	2	3	1	1	1	25	1	2.125	2.4	2.83333333333333
312683	.983797146619145	1	5	-1	5	2	4	2	-1	0	8	2	2	1	3	1	3	2	1	1	15	-1	1.875	2	2.16666666666667
312684	1.28898119942794	2	2	2	-1	4	1	1	1	0	2	4	3	-1	-1	2	2	2	2	2	20	1	3.375	2.6	3.16666666666667
312685	.535772064340521	2	7	1	5	3	2	2	3	1	8	1	2	-1	-1	1	3	2	2	1	20	1	1.85714285714286	3.8	3.33333333333333
312686	.556328220040406	1	4	5	1	1	2	2	-1	0	2	3	3	-1	-1	3	3	2	2	1	998	-1	-1	-1	-1
312687	.428945871829022	1	6	1	5	2	2	2	1	0	8	8	3	-1	-1	1	4	2	2	2	70	1	3.5	1.6	3.66666666666667
312688	.818246210434146	1	7	-1	1	3	1	2	1	2	8	3	1	-1	-1	1	3	2	2	1	2	1	2.375	1.6	3.16666666666667
312689	.44706681233813	1	7	1	1	2	4	2	1	0	8	2	1	-1	-1	3	3	2	1	1	1	2	2	2.4	2.33333333333333
312690	.594485343015217	2	3	4	5	3	2	1	1	0	6	2	5	-1	-1	2	3	2	2	1	25	1	3	3	4
312691	.988640320588449	1	6	-1	5	4	1	2	1	0	8	1	1	-1	-1	8	3	1	2	2	998	4	4.25	1	5
312692	.823253046488807	2	3	4	1	1	1	1	-1	0	3	2	3	2	3	1	2	2	2	1	35	-1	2.25	2.4	4
312693	1.53131468504472	2	2	2	1	2	1	1	2	0	1	8	3	-1	-1	2	2	1	2	1	25	1	3.25	2.6	4.16666666666667
312694	.775600864908539	1	7	5	1	2	1	2	1	0	8	1	3	-1	-1	2	3	1	2	1	40	4	3.625	3.8	4.5
312695	1.23299405642581	2	4	2	5	3	1	1	1	0	2	5	5	-1	-1	3	3	2	2	2	10	1	2.375	1.6	3.66666666666667
312696	1.08140167902767	2	2	-1	4	1	1	1	1	0	2	2	3	-1	-1	1	3	2	2	2	1	1	1.5	1.6	3
312697	1.15132729389154	1	3	3	4	3	1	2	-1	0	2	8	3	1	5	2	1	8	1	2	30	-1	3.5	2.4	3.83333333333333
312698	1.0790968125295	2	7	4	2	4	3	2	1	0	8	3	2	-1	-1	2	2	2	1	2	25	2	2.75	2.6	3.33333333333333
312699	1.47603620876113	1	4	-1	5	3	2	2	1	0	8	1	4	-1	-1	1	3	2	1	1	30	1	3	2.2	3.66666666666667
312700	1.21975757624288	1	4	5	1	1	1	1	-1	0	2	2	2	1	3	1	3	2	2	2	15	-1	-1	-1	-1
312701	1.11588901349032	2	4	2	5	3	2	1	-1	0	4	4	2	-1	-1	2	3	2	1	1	50	-1	-1	-1	-1
312702	.75870553586191	2	4	4	2	2	1	2	1	1	8	1	2	-1	-1	7	2	1	2	1	50	3	2.5	4.2	3.16666666666667
312703	.699029877152808	2	2	2	2	2	2	1	2	0	4	8	5	-1	-1	1	1	2	1	2	20	3	2.375	2.6	3.33333333333333
312704	1.32254107420294	1	3	-1	1	2	1	1	-1	0	4	1	2	-1	-1	3	3	2	2	2	10	-1	-1	-1	-1
312705	.990504263628562	2	6	5	1	2	1	2	1	0	8	1	1	-1	-1	1	3	2	1	1	40	2	2.5	3	3.5
312706	.575728543165415	1	2	3	5	3	4	2	-1	0	5	2	3	2	4	1	2	2	2	2	998	-1	2	3.2	3
312707	2.77003320610263	1	1	-1	-1	3	4	2	2	0	4	8	3	-1	-1	1	3	2	1	1	10	3	2.625	2.4	2.83333333333333
312708	.545869421670227	1	7	2	5	4	2	2	2	1	8	2	2	-1	-1	1	3	2	1	1	5	1	2.5	2	4.5
312709	1.15309234745409	1	4	-1	1	1	1	2	1	0	8	1	3	-1	-1	3	3	2	2	1	10	1	2	1.8	3
312710	1.0868502420174	1	3	4	1	2	1	2	-1	0	2	2	1	2	4	3	2	2	2	1	3	-1	1.875	1.8	2.66666666666667
312711	1.34160004321261	1	3	3	1	1	1	2	-1	0	8	1	3	2	4	3	2	2	2	1	25	-1	3	3	3.33333333333333
312712	.737295098687774	2	6	1	5	4	2	2	-1	0	8	5	5	2	7	3	3	2	2	2	40	-1	2.375	2.25	4.33333333333333
312713	1.10846871792994	1	7	4	4	3	1	2	1	2	8	3	2	-1	-1	1	3	8	2	1	10	2	2.75	2.4	3
312714	.580391985509258	2	7	-1	1	3	3	2	-1	4	8	2	1	8	1	1	3	2	2	1	998	-1	-1	-1	-1
312715	.474414666453706	1	6	-1	5	4	4	2	9	0	8	5	5	-1	-1	3	2	2	2	2	40	9	3	9	9
312716	.604318356410228	1	2	5	1	2	4	2	-1	0	2	1	3	1	9	1	3	2	2	2	50	-1	-1	-1	-1
312717	.950149445626881	1	6	5	1	1	2	1	1	0	8	1	2	-1	-1	1	2	1	1	1	3	3	2.875	2.2	2.33333333333333
312718	.794149193378466	1	7	3	5	4	1	2	1	0	7	1	3	-1	-1	2	3	8	2	2	40	2	3.5	3	3.83333333333333
312719	.948249964180771	1	6	4	5	2	1	2	1	2	8	6	5	-1	-1	7	2	1	1	1	40	1	3.25	1.6	2
312720	.529730844350607	2	7	-1	-1	4	3	2	-1	1	8	1	4	1	3	3	4	2	2	2	998	-1	-1	-1	-1
312721	1.74296758663742	2	4	1	5	3	1	1	1	0	7	6	5	-1	-1	1	3	2	1	1	10	2	2.125	3.2	3.83333333333333
312722	1.29562224590516	2	2	2	4	3	1	1	-1	0	7	3	2	2	3	1	3	2	2	1	20	-1	1.875	1.6	2.16666666666667
312723	.980527551461476	2	4	5	2	3	1	2	-1	0	4	1	3	1	1	2	3	1	2	2	10	-1	2.875	4	3.16666666666667
312724	1.05495146324166	2	3	-1	2	1	1	1	-1	0	3	8	2	2	1	2	2	1	2	2	30	-1	3.875	3	4.16666666666667
312725	.424661176184225	2	6	2	4	3	2	2	-1	0	8	5	5	2	3	2	3	2	2	2	85	-1	3.875	1.6	4.16666666666667
312726	1.05787030978362	2	7	4	1	2	1	2	1	0	8	1	2	-1	-1	1	3	2	2	2	25	2	2.75	3.2	3.66666666666667
312727	.948457014024408	2	3	-1	2	2	1	2	-1	0	8	5	5	2	7	2	2	2	2	2	40	-1	3	3.4	4.33333333333333
312728	1.18017805174525	1	3	5	1	3	1	2	1	0	8	1	1	-1	-1	3	3	2	2	1	30	2	2.875	2.2	4.16666666666667
312729	.864222957040896	2	3	4	2	1	1	1	-1	0	8	2	3	1	9	2	1	8	2	2	80	-1	4.25	3.6	3.16666666666667
312730	1.19850276638405	2	2	1	1	1	1	1	1	0	8	4	2	-1	-1	2	3	2	1	1	7	1	3	1.2	3
312731	.562826494834406	1	7	-1	1	1	4	2	1	0	8	1	4	-1	-1	1	3	1	2	1	30	1	2.875	2.2	4.33333333333333
312732	1.32195342348256	1	3	5	1	1	1	2	1	0	1	1	3	-1	-1	3	2	2	1	1	5	2	2.375	3.6	3.66666666666667
312733	.930264996703305	1	5	5	1	1	1	2	1	0	8	3	2	-1	-1	2	3	2	2	1	60	3	3.5	3	4.66666666666667
312734	.59345423479391	1	7	5	5	2	3	2	-1	0	8	2	3	-1	-1	3	3	8	2	1	50	-1	-1	-1	-1
312735	2.3063498403357	1	4	2	5	3	1	1	-1	2	8	1	3	1	1	3	3	2	2	1	5	-1	2.125	2.4	3.83333333333333
312736	1.17114289101636	2	3	-1	1	1	1	1	1	0	3	5	4	-1	-1	2	2	1	2	2	40	2	3.25	3.4	3.33333333333333
312737	.443086325448669	2	3	1	5	3	2	1	3	0	1	2	4	-1	-1	1	2	1	2	2	30	2	3.25	1	5
312738	.631798444299075	2	2	2	5	4	4	1	1	0	8	2	3	-1	-1	1	2	2	2	2	50	3	2.5	2.2	3.5
312739	1.31218981813961	2	1	5	2	3	1	2	1	0	8	5	3	-1	-1	3	2	8	2	2	998	3	2.625	2.6	3.33333333333333
312740	.960675118006259	2	6	5	1	1	1	2	-1	2	8	2	2	2	4	1	3	2	2	2	2	-1	1.375	2	3
312741	.823007862390388	1	7	4	1	3	1	2	-1	0	7	6	3	2	3	2	3	2	1	2	20	-1	2.75	2	3.5
312742	.832055075274357	2	7	5	1	3	1	2	1	1	8	1	2	-1	-1	2	3	2	2	1	50	3	2.5	3.8	3.83333333333333
312743	.868268031120387	2	4	-1	1	2	1	2	-1	0	8	1	3	2	3	3	2	2	1	2	70	-1	2.375	2.8	3.33333333333333
312744	.743384650909844	1	7	5	1	2	1	2	-1	0	8	2	2	-1	-1	1	2	2	2	1	20	-1	-1	-1	-1
312745	1.44612041123412	1	2	4	1	1	1	2	-1	0	3	2	2	1	3	1	3	2	2	1	2	-1	1.375	1.8	1.83333333333333
312746	.606888061290484	2	4	5	1	1	4	1	1	0	8	2	3	-1	-1	2	3	1	2	2	60	2	3	2.2	4
312747	2.88282728587584	1	2	-1	5	3	4	2	-1	0	2	2	3	2	7	8	2	2	2	1	10	-1	2.875	1.8	2.66666666666667
312748	.626935368822413	2	7	-1	5	4	2	2	4	0	3	4	4	-1	-1	2	3	2	1	1	50	2	3.25	1	4.66666666666667
312749	.453957523843225	2	7	4	2	3	3	2	1	1	8	1	3	-1	-1	3	2	1	2	1	3	2	2.875	2.8	3.83333333333333
312750	.436625412335409	2	6	-1	5	1	2	2	-1	0	8	2	1	1	3	1	3	2	2	2	5	-1	1.5	1.6	3.33333333333333
312751	.503412831434908	1	5	2	1	3	2	2	1	0	8	1	2	-1	-1	2	2	1	2	2	60	3	3.625	4	4.5
312752	.514413266015447	2	7	1	1	3	2	2	1	0	3	6	9	-1	-1	6	3	2	1	1	60	3	1.875	3.2	4
312753	.416567196057987	2	7	4	1	4	3	2	-1	4	8	4	1	-1	-1	2	3	1	2	2	25	-1	-1	-1	-1
312754	1.01392135372011	1	5	1	5	3	1	2	2	0	2	8	5	-1	-1	1	3	2	1	1	60	4	2.125	1	4.33333333333333
312755	.590809003075169	2	2	1	5	3	4	1	-1	0	2	8	5	2	1	2	8	2	2	1	50	-1	2.875	3	3.66666666666667
312756	.809684977526449	1	6	-1	4	2	1	2	1	0	8	3	3	-1	-1	3	3	2	1	1	10	2	3.125	2.6	3.83333333333333
312757	1.17206713679598	2	3	1	5	8	1	1	1	0	2	5	5	-1	-1	1	1	8	8	1	50	4	3	2.6	3.33333333333333
312758	.857787168035528	2	3	-1	5	2	1	1	1	0	3	2	3	-1	-1	3	1	1	2	1	40	8	2.875	2.2	3
312759	.976984588704283	2	6	2	5	3	1	2	1	0	5	2	4	-1	-1	3	3	2	2	1	30	1	3	1.6	3.66666666666667
312760	.774752825832559	1	7	-1	1	2	1	2	1	0	7	2	1	-1	-1	1	3	2	9	1	10	2	1.5	2.4	2.16666666666667
312761	.979655284463495	2	4	1	4	3	1	2	-1	0	2	5	5	2	3	3	3	2	2	1	50	-1	3	3.2	3.16666666666667
312762	1.21311826033152	2	4	2	5	4	4	1	-1	0	2	5	2	2	4	3	2	1	1	1	40	-1	3	2.66666666666667	9
312763	.724265791960334	1	7	3	5	4	1	2	1	0	8	1	4	-1	-1	2	2	1	2	2	25	2	4.375	4.2	5
312764	.734857658483751	2	7	-1	4	3	1	2	1	1	8	8	4	-1	-1	3	2	1	2	2	60	2	3.5	2.2	3.83333333333333
312765	1.20838961273841	1	6	-1	1	1	1	1	-1	0	8	3	1	2	11	3	3	8	8	8	10	-1	2.14285714285714	1.6	2
312766	.980276804829944	2	2	1	5	4	4	1	6	0	4	2	5	-1	-1	1	3	1	2	1	90	8	1.875	3	3.33333333333333
312767	.917323887028661	2	7	-1	1	3	1	2	-1	1	8	1	2	-1	-1	1	3	2	2	2	50	-1	-1	-1	-1
312768	1.02487688629725	2	7	3	4	4	1	2	-1	1	8	1	2	1	3	2	3	2	2	1	70	-1	2.875	3	3.66666666666667
312769	.781045348707316	1	2	4	1	4	1	2	1	0	3	2	4	-1	-1	3	3	1	2	2	30	2	2.125	3	4.5
312770	1.22683472531614	2	2	1	5	4	1	1	-1	0	2	8	5	-1	-1	1	3	2	2	2	50	-1	-1	-1	-1
312771	.914325681680964	1	7	-1	1	1	1	2	1	1	8	3	3	-1	-1	3	2	2	2	1	5	2	3.125	3.2	3.66666666666667
312772	.61608255769009	2	7	-1	5	4	3	2	-1	0	8	2	2	2	3	8	4	1	2	1	85	-1	3	2	3.16666666666667
312773	.581086498671329	2	6	1	5	2	2	2	-1	0	2	2	4	1	3	3	3	2	1	1	60	-1	2.125	2	3.33333333333333
312774	.923165041244291	1	6	3	4	2	1	2	1	2	2	1	3	-1	-1	2	3	1	2	2	30	1	3.75	2	3.5
312775	.637597446874896	2	2	2	1	4	1	1	-1	0	8	5	5	-1	-1	3	2	1	2	2	5	-1	-1	-1	-1
312776	.855779278999645	1	7	5	1	2	1	2	-1	0	8	3	3	1	3	3	3	2	1	1	10	-1	2.25	1.8	4.33333333333333
312777	.479118004521151	1	7	-1	3	4	2	2	8	0	8	5	5	-1	-1	3	3	8	2	1	998	9	2.875	2.8	3.5
312778	1.24173131260356	1	2	5	1	2	1	1	-1	0	2	2	2	-1	-1	1	3	2	2	1	35	-1	-1	-1	-1
312779	1.02149072516791	1	4	-1	1	2	1	2	1	0	3	5	4	-1	-1	2	1	2	1	2	50	1	3.25	3.8	3.83333333333333
312780	.931798834306146	1	5	-1	1	8	1	2	-1	0	8	1	1	-1	-1	2	2	2	1	8	25	-1	-1	-1	-1
312781	2.36574409667523	1	1	3	1	1	4	2	-1	0	2	2	1	1	3	1	2	2	1	1	1	-1	1.375	1.6	2.5
312782	.518151350073045	2	4	3	2	3	4	2	-1	0	2	2	4	2	1	2	3	2	1	1	40	-1	3	3	4.33333333333333
312783	.846759446139775	2	1	1	5	4	4	1	-1	0	2	5	4	-1	-1	1	4	1	1	1	50	-1	-1	-1	-1
312784	.562626058224582	2	7	2	1	1	2	2	-1	0	2	2	1	-1	-1	3	3	2	1	1	998	-1	-1	-1	-1
312785	1.01009210592539	2	4	-1	3	2	1	1	-1	0	1	5	3	2	9	1	3	1	1	1	40	-1	3.25	3	3.33333333333333
312786	1.11973470166069	2	7	-1	5	4	1	2	1	0	8	3	4	-1	-1	2	3	1	2	2	90	1	3.375	2	4.33333333333333
312787	.82375114042608	1	3	-1	2	1	1	2	1	1	8	2	3	-1	-1	2	4	1	2	2	45	1	3.5	3	4.33333333333333
312788	1.17626375899983	1	4	2	1	1	1	1	-1	0	8	1	2	2	1	1	2	1	2	1	10	-1	3	3.4	3.16666666666667
312789	.877872486210393	2	7	-1	1	2	1	2	-1	0	8	3	2	1	3	8	3	2	2	2	35	-1	3	3	2.66666666666667
312790	1.27498166331381	1	4	5	1	1	1	1	-1	0	8	1	2	1	7	3	3	2	1	1	40	-1	3.25	1.8	4.33333333333333
312791	.426221868460815	1	7	5	1	4	3	2	-1	0	8	1	3	-1	-1	8	3	8	2	1	5	-1	-1	-1	-1
312792	.637254918447006	1	3	-1	5	2	4	2	5	1	1	2	1	-1	-1	1	1	2	2	2	95	2	3	9	2.4
312793	.656404309522712	2	4	5	1	1	4	2	-1	0	8	6	3	1	3	1	2	1	2	2	40	-1	2.25	3	2.33333333333333
312794	1.64854952041949	1	4	5	1	2	1	1	-1	0	8	1	3	2	3	2	3	2	2	2	10	-1	2.5	3	3.66666666666667
312795	1.37853699364621	1	2	3	4	2	1	1	1	0	8	3	4	-1	-1	2	2	2	1	2	75	2	3.125	2	4
312796	2.53530024211908	1	4	1	5	3	1	1	8	2	8	5	5	-1	-1	3	2	2	2	2	50	1	3	2.8	3.16666666666667
312797	.935482405539241	1	7	1	3	2	1	2	-1	2	8	8	4	2	1	3	4	1	2	2	998	-1	3	3.2	3.33333333333333
312798	.997569854994125	1	5	5	3	3	1	2	2	0	8	4	4	-1	-1	1	3	2	2	2	90	1	2.375	2.6	4.66666666666667
312799	.442144928525283	1	7	5	3	2	4	2	1	0	8	1	2	-1	-1	3	2	1	1	1	10	3	3.25	3.2	3.5
312800	.553085881294989	1	6	2	3	3	4	2	1	0	8	2	4	-1	-1	1	3	1	2	1	10	2	1.625	2.4	3.5
312801	1.38163520097808	2	1	3	5	3	4	2	-1	0	1	8	4	2	4	1	3	2	2	8	90	-1	2.28571428571429	1.75	3.6
312802	1.99766893198863	1	2	1	5	3	1	1	-1	0	1	8	2	2	7	2	3	2	2	2	40	-1	3.875	2.6	3.5
312803	1.10172841113962	1	3	3	1	1	1	2	-1	2	2	2	1	2	3	1	1	2	2	1	0	-1	1.625	1	2
312804	.971263770621656	2	3	3	5	2	1	1	-1	0	3	2	4	2	1	2	2	2	2	1	40	-1	3.125	2.4	3.33333333333333
312805	1.19122833280307	2	7	1	5	4	3	1	-1	0	8	2	4	1	3	3	1	2	2	1	75	-1	2.75	2.4	3.83333333333333
312806	.535540230321572	1	5	-1	1	1	2	2	-1	0	8	2	3	2	3	3	3	2	2	1	2	-1	2.125	1.4	3.83333333333333
312807	1.18848550953117	1	2	2	5	4	4	2	-1	1	2	2	4	1	7	2	2	2	2	1	40	-1	3.125	2.4	4.5
312808	.461735706603475	2	7	1	5	4	2	2	1	0	8	2	4	-1	-1	1	3	1	2	2	90	8	2	1.8	3.83333333333333
312809	.773539946390316	1	3	2	5	3	2	2	5	0	8	5	5	-1	-1	1	2	2	1	1	10	4	2.875	2.4	4
312810	.570267928020611	1	7	-1	3	3	3	2	-1	1	8	1	3	-1	-1	3	3	2	8	2	998	-1	-1	-1	-1
312811	.521885385842656	2	6	2	1	1	2	2	-1	0	2	1	2	1	3	1	2	2	2	2	1	-1	1.125	3	3.66666666666667
312812	.629874734930964	1	7	-1	5	4	1	2	1	0	8	1	3	-1	-1	2	3	1	2	1	2	2	2.875	2.2	4.33333333333333
312813	1.21288871313174	1	3	1	5	8	1	1	-1	0	3	5	3	1	3	1	4	2	1	1	2	-1	1.5	1.2	2.66666666666667
312814	.426333273637876	2	7	5	3	3	2	2	-1	0	2	4	1	2	3	2	3	1	2	1	80	-1	3.75	2.6	4
312815	1.92612931723918	2	7	2	5	4	1	1	1	0	8	2	5	-1	-1	3	2	2	2	1	45	4	3	2	3.83333333333333
312816	1.62895790796134	1	4	4	1	3	1	2	1	2	8	2	1	-1	-1	1	3	2	2	1	3	1	1.5	1.4	1.83333333333333
312817	1.21078570477963	1	4	4	1	2	1	2	1	0	8	5	4	-1	-1	1	4	8	2	1	35	1	2.5	2.4	4.33333333333333
312818	.965939128508494	1	3	4	5	1	1	1	-1	0	8	1	3	1	7	3	2	2	2	1	30	-1	3.25	2.4	4.66666666666667
312819	1.34621212483404	2	5	-1	1	1	1	2	-1	0	8	1	2	-1	-1	3	3	2	2	1	10	-1	-1	-1	-1
312820	.953768553281793	2	3	2	4	2	1	1	1	0	2	8	2	-1	-1	2	2	2	1	2	70	2	4.125	4	5
312821	1.2981229135689	2	3	1	1	1	1	2	-1	0	2	5	5	2	1	7	3	1	2	1	50	-1	3.375	2.4	3.5
312822	1.11578987678907	1	4	2	5	2	1	1	-1	0	8	6	3	2	3	2	3	2	2	2	20	-1	2.875	2.6	3.5
312823	1.18926995031189	1	3	4	3	3	1	1	-1	0	8	1	5	2	3	2	2	1	2	2	90	-1	3.5	2	3.16666666666667
312824	.92997574498145	1	4	-1	1	1	1	1	-1	2	5	5	2	-1	-1	3	2	1	2	1	10	-1	-1	-1	-1
312825	.475845906223581	2	4	1	1	2	2	2	-1	0	4	1	3	2	1	1	2	2	2	2	50	-1	1.625	2.2	4.5
312826	1.16615268075511	1	2	3	4	2	1	1	-1	0	1	5	4	2	7	2	2	2	2	2	60	-1	3.125	3.4	3.33333333333333
312827	.839393663403902	1	7	-1	5	8	1	2	1	1	8	1	2	-1	-1	1	3	8	2	2	10	2	2.25	2.2	3.33333333333333
312828	.825715579897761	2	4	4	1	2	1	2	1	0	2	2	3	-1	-1	2	3	2	2	2	20	1	4.125	3.4	4.33333333333333
312829	.645748968315887	2	6	5	1	2	4	2	1	0	8	3	2	-1	-1	7	3	2	2	1	1	2	1.875	2.6	3.16666666666667
312830	1.34828558995473	2	2	5	1	1	1	2	-1	2	2	2	1	1	4	1	3	2	2	2	15	-1	2	2.4	2.33333333333333
312831	2.52342237974595	1	1	2	1	1	4	2	1	0	1	3	2	-1	-1	2	2	2	2	1	60	3	3.5	3.4	4.33333333333333
